"","report_week","BC.active","AB.active","SK.active","MB.active","ON.active","QC.active","NB.active","NS.active"
"78",2021-07-25,1.91078575344479,3.14730624692096,3.35643782344337,3.83548945612677,1.1647758352899,1.04469875327176,0.15303077448875,0.103286488788906
"79",2021-08-01,3.91231100698077,5.55702807379119,4.34034667277046,4.02783268579503,1.38294142717484,1.57054489015927,0.5939051486111,0.119288620854793
"80",2021-08-08,7.28461133049199,8.91194112425789,6.37723186454241,4.25326722379331,2.03279226298474,2.64305121305111,0.945511570948346,0.202208759741662
"81",2021-08-15,11.4340069459427,13.853240945297,9.9723766378841,3.35463138195612,2.97746669812097,3.71272682526306,1.55763466890334,0.305495248530568
"82",2021-08-22,11.6636221443442,19.9921483364796,13.8789309854586,2.92754668382175,3.73920725186299,4.81137559384564,2.10781673908909,0.520796661780682
"83",2021-08-29,12.5013026512837,28.5008035737255,20.3858158633976,3.50043995928528,4.2536482992758,5.87638885905542,1.82908211412744,0.622628411290872
"84",2021-09-05,12.9403379764201,36.956589997646,28.4194558523613,3.6658965009354,4.40754505663919,7.30689682675668,1.83454749893061,0.776830774834873
"85",2021-09-12,12.8139112948906,42.9446278483637,34.0369452926081,4.44147403992032,4.37270050780219,7.96295565491905,3.89499756972556,1.59003003163767
"86",2021-09-19,12.3853884728135,47.1870277469072,39.8180156376075,4.24499439671081,4.24919594025774,8.0035846787951,6.84630536343716,1.51292884986567
"87",2021-09-26,13.4684529327435,47.6796103491089,40.2663484876703,5.11053893021798,3.71191235527401,7.38299299032779,8.57154516630437,2.1922920930265
"88",2021-10-03,12.9566600206438,44.2750521934465,38.8995391501814,6.44142998711611,3.38311532083162,6.37625906264513,10.429775999382,2.49487786299964
"89",2021-10-10,12.2863496282018,35.5346123416829,37.765378210563,7.38453227452177,3.04793011910244,6.25120825555123,13.3646876386841,2.30867123532386
"90",2021-10-17,10.958454504916,25.8854091681872,28.4982170287237,7.30283810708203,2.61043745037132,5.76099577075173,10.0362682935538,1.89698001944695
"91",2021-10-24,10.7459912851903,20.6246398715056,21.6072199522174,8.41760155644969,2.28299548171703,4.78456709858316,7.163297682021,1.60166794586741
"92",2021-10-31,9.97083250697221,16.1452974254371,15.7401181684222,9.28211198657155,2.36865499760797,5.57583398980844,6.14127072382828,1.93334850141488
